85;8277;2017-12-19 14:48:08.906333
388;7964;2017-12-19 14:50:16.659508
388;9990;2017-12-19 14:51:42.176744
388;10120;2017-12-19 14:51:54.368306
388;7191;2017-12-19 14:56:31.996505
388;6690;2017-12-19 15:00:37.335781
388;4733;2017-12-19 15:00:49.338354
388;5838;2017-12-19 15:00:57.218715
85;8287;2017-12-19 15:03:34.061967
85;8289;2017-12-19 15:04:27.556396
388;8324;2017-12-19 15:04:45.491987
85;8290;2017-12-19 15:06:38.577140
388;8280;2017-12-19 15:09:42.899265
388;8404;2017-12-19 15:11:09.128298
388;8286;2017-12-19 15:11:15.463156
388;6857;2017-12-19 15:15:27.559980
388;4740;2017-12-19 15:15:45.829111
388;5167;2017-12-19 15:16:09.499092
388;10014;2017-12-19 15:16:17.267604
388;10306;2017-12-19 15:22:45.637305
388;4745;2017-12-19 15:23:01.973081
388;8408;2017-12-19 15:24:49.270925
388;7200;2017-12-19 15:27:16.525850
388;7203;2017-12-19 15:31:26.262324
388;7208;2017-12-19 15:32:08.099066
85;8297;2017-12-19 15:33:17.996958
599;9993;2017-12-19 15:33:36.421132
599;9998;2017-12-19 15:33:54.990765
599;10015;2017-12-19 15:33:58.536489
599;10010;2017-12-19 15:35:35.142781
599;10013;2017-12-19 15:35:36.799024
599;10010;2017-12-19 15:35:42.233616
85;8300;2017-12-19 15:37:41.986890
85;8302;2017-12-19 15:43:56.429876
85;8256;2017-12-19 15:52:32.849746
85;8251;2017-12-19 15:54:43.614730
85;10564;2017-12-19 16:02:11.163440
85;10366;2017-12-19 16:02:34.312327
85;8838;2017-12-19 16:02:53.981886
85;6629;2017-12-19 16:06:10.383345
85;8546;2017-12-19 16:08:56.438304
85;5011;2017-12-19 16:11:35.826248
85;10194;2017-12-19 16:12:21.932518
85;7432;2017-12-19 16:20:04.641598
678;10322;2017-12-19 16:20:51.734229
85;8056;2017-12-19 16:21:28.594802
85;7673;2017-12-19 16:21:40.442060
85;5677;2017-12-19 16:22:07.711767
85;4163;2017-12-19 16:24:54.577724
85;9885;2017-12-19 16:25:07.802379
85;6952;2017-12-19 16:25:19.839481
85;10144;2017-12-19 16:26:06.612003
85;10150;2017-12-19 16:27:40.374372
85;4718;2017-12-19 16:28:40.979298
85;4734;2017-12-19 16:30:50.920737
85;4642;2017-12-19 16:32:42.373109
85;4655;2017-12-19 16:33:26.256897
85;4566;2017-12-19 16:34:41.940597
85;4491;2017-12-19 16:35:49.235426
85;6099;2017-12-19 16:35:58.104346
85;4189;2017-12-19 16:37:27.599858
85;7092;2017-12-19 16:38:37.983312
1040;10562;2017-12-19 16:40:41.664499
85;9545;2017-12-19 16:40:48.866557
85;8466;2017-12-19 16:42:06.539592
85;8444;2017-12-19 16:43:43.970502
88;10564;2017-12-19 16:56:04.568157
88;10584;2017-12-19 16:56:30.393463
88;5697;2017-12-19 16:57:21.020413
88;8345;2017-12-19 16:57:41.211978
88;8324;2017-12-19 16:57:50.115801
88;8329;2017-12-19 17:02:16.210695
88;8331;2017-12-19 17:02:27.957450
88;8335;2017-12-19 17:09:20.414088
491;6786;2017-12-19 17:12:43.987614
491;6818;2017-12-19 17:17:00.706050
417;10004;2017-12-19 17:17:11.997564
417;6546;2017-12-19 17:17:33.412699
491;6802;2017-12-19 17:17:44.982106
417;9336;2017-12-19 17:17:45.282933
417;8860;2017-12-19 17:18:24.887044
417;7899;2017-12-19 17:18:39.634193
417;5741;2017-12-19 17:19:53.573769
88;8336;2017-12-19 17:21:40.259966
88;8337;2017-12-19 17:22:14.164810
88;8331;2017-12-19 17:22:23.344915
88;8335;2017-12-19 17:22:24.158215
88;8336;2017-12-19 17:22:25.437712
417;5747;2017-12-19 17:22:50.887702
417;5750;2017-12-19 17:23:35.279806
388;10107;2017-12-19 17:30:11.203411
107;7103;2017-12-19 18:12:56.399341
107;7142;2017-12-19 18:14:47.595371
47;10561;2017-12-19 18:30:32.608932
47;10560;2017-12-19 18:30:35.454595
47;10562;2017-12-19 18:34:19.623168
47;10563;2017-12-19 18:35:43.216954
745;8261;2017-12-19 19:01:20.109212
745;7255;2017-12-19 19:01:42.667211
745;10374;2017-12-19 19:03:01.762798
745;9040;2017-12-19 19:03:04.354750
745;5770;2017-12-19 19:03:33.513157
745;9803;2017-12-19 19:04:06.539481
745;8430;2017-12-19 19:04:44.810264
745;6111;2017-12-19 19:07:31.654024
745;5950;2017-12-19 19:08:14.169581
745;8467;2017-12-19 19:10:08.856509
222;10561;2017-12-19 19:14:48.296449
222;10562;2017-12-19 19:14:51.975043
745;5422;2017-12-19 19:15:20.611475
745;7065;2017-12-19 19:15:36.348154
222;10144;2017-12-19 19:16:30.632682
745;6364;2017-12-19 19:17:23.459503
745;7413;2017-12-19 19:20:20.137569
745;6781;2017-12-19 19:22:05.310847
782;5739;2017-12-19 19:30:58.068893
782;5764;2017-12-19 19:32:10.362296
782;5464;2017-12-19 19:39:09.022942
782;5543;2017-12-19 19:40:10.171770
782;5175;2017-12-19 19:41:02.620955
44;10120;2017-12-19 19:41:15.523869
782;5178;2017-12-19 19:41:36.826283
782;4913;2017-12-19 19:44:26.804353
782;4841;2017-12-19 19:45:58.568067
44;9988;2017-12-19 19:47:04.917890
782;4818;2017-12-19 19:47:54.732720
44;3670;2017-12-19 19:48:40.360497
44;3670;2017-12-19 19:48:54.585293
782;5600;2017-12-19 19:50:00.702331
782;5609;2017-12-19 19:51:31.419131
187;9692;2017-12-19 20:17:15.261223
187;7754;2017-12-19 20:17:33.086079
187;9692;2017-12-19 20:18:02.979931
187;9225;2017-12-19 20:18:30.005127
102;6510;2017-12-19 20:19:15.131960
187;9882;2017-12-19 20:19:38.390381
187;9938;2017-12-19 20:21:12.076590
28;6566;2017-12-19 20:51:11.207369
28;9286;2017-12-19 20:51:54.815223
707;10562;2017-12-19 20:55:24.186905
138;10376;2017-12-19 20:57:59.830254
138;8598;2017-12-19 20:59:22.447405
138;7968;2017-12-19 20:59:57.984479
138;10008;2017-12-19 21:01:22.925223
138;10011;2017-12-19 21:04:41.526426
138;10007;2017-12-19 21:07:19.325400
138;9997;2017-12-19 21:09:42.311463
138;9994;2017-12-19 21:10:20.370387
138;10000;2017-12-19 21:12:55.123911
138;9996;2017-12-19 21:16:03.980009
377;5790;2017-12-19 21:18:06.921245
377;8939;2017-12-19 21:18:47.959246
138;9998;2017-12-19 21:19:14.451360
377;7576;2017-12-19 21:19:54.355691
138;8247;2017-12-19 21:23:12.412409
138;6082;2017-12-19 21:33:49.636029
138;6874;2017-12-19 21:35:14.777278
354;8374;2017-12-19 21:36:48.184637
138;8222;2017-12-19 21:37:02.242648
138;8248;2017-12-19 21:38:25.703858
93;10562;2017-12-19 21:40:39.812977
354;8379;2017-12-19 21:42:52.521411
354;8372;2017-12-19 21:43:34.771176
354;8539;2017-12-19 21:44:36.820420
354;8555;2017-12-19 21:46:22.183430
354;7743;2017-12-19 21:47:29.655900
354;8882;2017-12-19 21:47:46.091946
354;5328;2017-12-19 21:49:14.810794
354;4685;2017-12-19 21:49:58.026027
102;10572;2017-12-19 22:14:46.584677
102;6822;2017-12-19 22:14:57.021208
138;8257;2017-12-19 22:15:11.977700
102;8864;2017-12-19 22:15:37.760954
102;5692;2017-12-19 22:16:15.042099
102;7454;2017-12-19 22:17:22.258788
102;7454;2017-12-19 22:18:37.397190
102;5696;2017-12-19 22:19:00.788777
102;7291;2017-12-19 22:19:35.581470
102;5452;2017-12-19 22:20:22.154256
462;10184;2017-12-19 23:13:22.294952
462;10169;2017-12-19 23:14:40.744846
462;10181;2017-12-19 23:28:51.616532
603;10560;2017-12-19 23:33:22.570622
603;10561;2017-12-19 23:37:21.432009
65;10120;2017-12-19 23:41:01.956873
603;10562;2017-12-19 23:42:22.442769
603;10563;2017-12-19 23:44:45.363977
65;10016;2017-12-19 23:46:32.105191
603;9997;2017-12-19 23:47:57.156756
65;10007;2017-12-19 23:52:04.649924
65;10575;2017-12-19 23:57:41.926004
65;10584;2017-12-19 23:59:25.665996
65;10583;2017-12-20 00:00:18.704194
603;7899;2017-12-20 00:01:28.108821
603;9993;2017-12-20 00:01:55.046870
65;6853;2017-12-20 00:02:02.827407
65;6456;2017-12-20 00:02:31.908728
65;8338;2017-12-20 00:02:37.865764
65;5344;2017-12-20 00:05:52.166822
146;10247;2017-12-20 00:22:21.052637
146;10181;2017-12-20 00:23:12.413983
784;10076;2017-12-20 00:55:28.225520
784;10076;2017-12-20 01:08:39.981109
146;7282;2017-12-20 01:21:37.201033
146;8837;2017-12-20 01:24:33.100845
491;10563;2017-12-20 01:32:01.719460
146;7282;2017-12-20 01:37:24.915247
491;10562;2017-12-20 01:37:51.929178
146;7385;2017-12-20 01:40:33.761608
146;7438;2017-12-20 01:40:41.385751
491;10560;2017-12-20 01:43:21.218687
491;10560;2017-12-20 01:49:20.472368
858;10562;2017-12-20 03:18:45.723501
1045;8353;2017-12-20 03:57:32.972641
1045;8363;2017-12-20 03:59:20.479501
506;10562;2017-12-20 08:10:54.701751
862;10561;2017-12-20 08:49:49.585207
862;10562;2017-12-20 08:49:50.275110
862;10560;2017-12-20 08:53:04.508087
102;5855;2017-12-20 09:11:20.888068
102;6025;2017-12-20 09:11:48.146843
102;6912;2017-12-20 09:13:26.498454
102;5547;2017-12-20 09:14:36.937652
102;3670;2017-12-20 09:15:03.918907
102;8372;2017-12-20 09:15:28.244822
102;8539;2017-12-20 09:18:39.480259
102;10322;2017-12-20 09:18:58.516199
102;8651;2017-12-20 09:23:24.676650
102;8696;2017-12-20 09:25:23.629941
102;8665;2017-12-20 09:27:06.392500
102;8612;2017-12-20 09:29:23.346389
102;8536;2017-12-20 09:33:12.571211
102;8571;2017-12-20 09:38:18.488672
102;6655;2017-12-20 09:43:24.539742
102;6655;2017-12-20 09:48:42.425529
1023;10559;2017-12-20 09:59:05.095910
1023;10241;2017-12-20 10:07:11.490707
1023;6955;2017-12-20 10:07:20.571968
1023;5966;2017-12-20 10:12:02.288113
1023;10322;2017-12-20 10:12:08.390150
1023;10567;2017-12-20 10:17:16.775162
1023;10582;2017-12-20 10:20:37.098318
1023;6955;2017-12-20 10:20:45.967255
563;7954;2017-12-20 10:22:25.187198
1020;7238;2017-12-20 11:39:47.908312
1020;7245;2017-12-20 11:41:17.080718
1020;7242;2017-12-20 11:43:28.999456
1020;7241;2017-12-20 11:45:01.449911
862;10120;2017-12-20 12:06:51.324255
376;3671;2017-12-20 12:50:22.262640
603;9997;2017-12-20 12:58:17.424893
142;10562;2017-12-20 13:07:59.190472
142;10561;2017-12-20 13:08:05.358255
142;10562;2017-12-20 13:08:21.626676
603;3696;2017-12-20 13:11:36.427404
603;9997;2017-12-20 13:17:30.481563
142;10563;2017-12-20 13:17:52.230291
577;9995;2017-12-20 13:59:55.610565
577;8372;2017-12-20 14:09:35.220239
577;8539;2017-12-20 14:12:27.156014
577;8737;2017-12-20 14:15:09.998979
577;9995;2017-12-20 14:18:45.180780
577;8372;2017-12-20 14:21:30.979881
577;8539;2017-12-20 14:50:08.955121
577;8737;2017-12-20 14:51:56.830264
43;9997;2017-12-20 14:54:17.450467
577;9382;2017-12-20 14:54:27.443140
577;8737;2017-12-20 14:55:56.482860
577;8372;2017-12-20 14:58:19.336467
577;8539;2017-12-20 15:01:11.157805
577;8737;2017-12-20 15:03:53.746736
577;8748;2017-12-20 15:04:42.962998
577;8229;2017-12-20 15:05:33.356951
577;8117;2017-12-20 15:07:39.943630
577;9995;2017-12-20 15:08:21.969743
110;6510;2017-12-20 15:33:48.369754
110;6034;2017-12-20 15:34:09.039908
110;10120;2017-12-20 15:34:53.044155
110;8846;2017-12-20 15:39:27.393546
539;10562;2017-12-20 15:42:39.132566
539;7344;2017-12-20 15:48:11.631197
539;7348;2017-12-20 15:50:07.893678
539;7351;2017-12-20 15:51:54.623863
539;7328;2017-12-20 15:53:29.620867
539;7329;2017-12-20 15:54:37.614546
539;7320;2017-12-20 15:54:41.437527
539;7325;2017-12-20 15:57:41.348271
539;7327;2017-12-20 15:58:47.564207
539;7329;2017-12-20 15:58:53.820653
47;10007;2017-12-20 16:24:53.206297
47;10150;2017-12-20 16:28:05.186559
47;10144;2017-12-20 16:28:12.287613
47;10147;2017-12-20 16:29:46.960512
47;5764;2017-12-20 17:07:34.046098
577;9995;2017-12-20 17:24:17.320903
1046;7252;2017-12-20 18:02:19.702636
288;7429;2017-12-20 18:02:47.897742
1046;7259;2017-12-20 18:04:24.071901
1046;7270;2017-12-20 18:08:06.673203
1046;7104;2017-12-20 18:14:36.673058
44;7065;2017-12-20 18:15:47.334425
1046;7142;2017-12-20 18:15:50.601548
1046;7182;2017-12-20 18:16:53.717511
1046;7104;2017-12-20 18:17:27.242773
1046;7110;2017-12-20 18:17:29.599320
1046;7139;2017-12-20 18:17:50.478861
183;10155;2017-12-20 18:23:26.068439
183;8370;2017-12-20 18:27:40.452846
183;4113;2017-12-20 18:29:55.094801
183;10452;2017-12-20 18:30:37.377999
183;9897;2017-12-20 18:30:48.813526
183;5055;2017-12-20 18:32:05.663733
183;8455;2017-12-20 18:33:44.315817
183;7420;2017-12-20 18:38:22.054528
183;8455;2017-12-20 18:38:40.647984
183;5556;2017-12-20 18:38:51.150026
183;8412;2017-12-20 18:39:22.353749
183;8413;2017-12-20 18:44:55.528408
183;8421;2017-12-20 18:54:46.556845
120;9995;2017-12-20 19:43:25.397011
120;8372;2017-12-20 19:46:10.629378
120;9294;2017-12-20 19:46:47.444210
63;6668;2017-12-20 20:51:48.027263
63;8455;2017-12-20 20:52:20.443581
63;6510;2017-12-20 20:53:13.872983
63;6538;2017-12-20 20:53:38.799830
63;6510;2017-12-20 20:53:52.715303
63;5546;2017-12-20 20:54:19.575375
63;8074;2017-12-20 20:54:56.547025
63;9882;2017-12-20 20:55:04.882490
63;9938;2017-12-20 20:55:40.144145
417;10155;2017-12-20 21:00:41.849782
417;5256;2017-12-20 21:04:57.198675
417;10155;2017-12-20 21:05:06.801123
417;5754;2017-12-20 21:05:47.961084
417;5786;2017-12-20 21:06:31.486828
417;5790;2017-12-20 21:06:46.890041
417;5823;2017-12-20 21:07:37.982957
417;5825;2017-12-20 21:08:15.052487
417;5828;2017-12-20 21:09:29.079607
417;5829;2017-12-20 21:09:30.402721
417;5830;2017-12-20 21:09:32.136632
417;5831;2017-12-20 21:09:33.582257
417;5832;2017-12-20 21:09:34.816126
417;5834;2017-12-20 21:10:16.198541
417;5835;2017-12-20 21:12:08.072137
417;5836;2017-12-20 21:12:36.509108
417;5838;2017-12-20 21:13:07.300697
417;8229;2017-12-20 21:16:33.013897
417;9990;2017-12-20 21:18:25.910750
417;9991;2017-12-20 21:18:27.556049
417;9992;2017-12-20 21:18:31.812880
417;9987;2017-12-20 21:18:32.946883
417;9988;2017-12-20 21:18:34.670177
417;10016;2017-12-20 21:19:19.073576
417;9996;2017-12-20 21:25:09.171956
417;10010;2017-12-20 21:25:11.395273
417;10002;2017-12-20 21:25:14.362737
417;10013;2017-12-20 21:25:15.719071
417;9999;2017-12-20 21:25:16.942259
417;10003;2017-12-20 21:25:18.531820
417;9997;2017-12-20 21:25:44.779016
417;10000;2017-12-20 21:25:46.646382
417;10004;2017-12-20 21:25:48.213884
417;9993;2017-12-20 21:25:49.570605
417;9998;2017-12-20 21:25:50.949241
417;9994;2017-12-20 21:25:52.450170
417;9995;2017-12-20 21:28:45.529923
374;10562;2017-12-20 21:32:13.034183
417;10015;2017-12-20 21:33:10.985059
417;10007;2017-12-20 21:33:18.986584
374;10560;2017-12-20 21:37:50.194433
417;10005;2017-12-20 21:40:04.958059
417;7276;2017-12-20 21:40:45.418179
417;7283;2017-12-20 21:44:21.875191
374;7103;2017-12-20 21:45:59.515666
417;7191;2017-12-20 21:47:34.203073
374;8303;2017-12-20 21:49:36.367126
374;9163;2017-12-20 21:50:38.067348
374;9507;2017-12-20 21:51:10.271155
374;10159;2017-12-20 21:53:09.523836
509;10561;2017-12-20 21:58:48.180989
509;10562;2017-12-20 21:58:49.349953
501;10562;2017-12-20 22:03:47.833789
382;5764;2017-12-20 22:10:10.178536
382;5790;2017-12-20 22:37:46.010545
382;5824;2017-12-20 22:38:29.391899
539;9995;2017-12-20 22:40:31.666909
382;5833;2017-12-20 22:43:09.199826
539;8372;2017-12-20 22:43:19.734552
382;5799;2017-12-20 22:46:23.935024
382;5810;2017-12-20 22:47:21.116992
382;8659;2017-12-20 22:49:28.027708
382;8420;2017-12-20 22:52:00.059854
382;8698;2017-12-20 22:52:19.297340
382;8659;2017-12-20 22:54:09.238266
382;8420;2017-12-20 22:54:14.695390
382;6757;2017-12-20 22:56:33.238182
382;9674;2017-12-20 22:56:47.295759
382;7517;2017-12-20 23:01:53.235302
382;6377;2017-12-20 23:01:59.055085
382;9618;2017-12-20 23:04:30.918091
382;6554;2017-12-20 23:04:40.076814
382;5851;2017-12-20 23:05:57.253981
382;7429;2017-12-20 23:06:02.634102
382;7197;2017-12-20 23:06:08.759140
382;5667;2017-12-20 23:08:27.985449
91;10562;2017-12-20 23:18:20.877302
43;8559;2017-12-20 23:38:15.696721
277;10001;2017-12-21 00:27:21.494155
277;9997;2017-12-21 00:27:22.295375
500;8759;2017-12-21 05:57:02.345860
948;9994;2017-12-21 09:55:04.269136
948;10005;2017-12-21 09:57:59.956921
948;9998;2017-12-21 09:58:12.647753
948;10012;2017-12-21 09:58:29.005103
948;9997;2017-12-21 10:05:32.008391
948;9997;2017-12-21 10:11:14.171627
948;10014;2017-12-21 10:13:59.448041
948;9993;2017-12-21 10:24:05.815087
948;9995;2017-12-21 10:24:21.851691
948;10013;2017-12-21 10:29:25.611517
948;10001;2017-12-21 10:29:53.269643
948;9995;2017-12-21 10:30:11.760512
948;10005;2017-12-21 10:36:19.069574
948;10155;2017-12-21 10:36:51.162382
948;10155;2017-12-21 10:42:00.779269
948;10157;2017-12-21 10:46:19.582602
948;10135;2017-12-21 10:46:31.163375
948;10020;2017-12-21 10:48:18.683348
948;10022;2017-12-21 10:48:27.207254
948;10024;2017-12-21 10:51:57.574753
948;10078;2017-12-21 10:52:06.831848
948;10048;2017-12-21 10:57:10.581968
948;4603;2017-12-21 10:58:50.069608
948;4633;2017-12-21 11:04:11.683888
948;4632;2017-12-21 11:04:17.601224
948;4631;2017-12-21 11:04:19.290884
948;5609;2017-12-21 11:11:50.026126
376;5591;2017-12-21 11:30:43.276399
376;8374;2017-12-21 11:47:16.364965
376;8379;2017-12-21 11:53:18.253957
376;5636;2017-12-21 11:53:51.223745
183;8421;2017-12-21 12:35:52.176517
82;10001;2017-12-21 13:00:54.597271
82;10562;2017-12-21 14:02:56.405509
82;10001;2017-12-21 14:04:47.447377
82;10562;2017-12-21 14:06:50.723601
47;10562;2017-12-21 14:19:38.344435
47;10563;2017-12-21 14:23:09.726121
823;10120;2017-12-21 14:25:42.102913
47;9988;2017-12-21 14:29:50.372864
47;5764;2017-12-21 14:30:30.477340
495;10563;2017-12-21 15:45:13.988345
495;9994;2017-12-21 15:45:46.881641
495;9995;2017-12-21 15:48:50.336699
495;8229;2017-12-21 15:52:09.482580
495;8228;2017-12-21 15:52:18.728855
495;8229;2017-12-21 15:52:25.508199
495;8230;2017-12-21 15:52:33.631665
495;8224;2017-12-21 15:52:42.768200
495;8229;2017-12-21 15:53:29.383147
495;8229;2017-12-21 15:53:36.652007
495;8238;2017-12-21 15:53:48.820587
495;8248;2017-12-21 15:55:54.839520
495;8251;2017-12-21 15:59:34.329839
495;5738;2017-12-21 16:00:34.935473
495;5740;2017-12-21 16:01:25.650037
495;5751;2017-12-21 16:01:39.153639
495;5752;2017-12-21 16:02:15.056401
495;5824;2017-12-21 16:03:08.349706
82;10004;2017-12-21 16:53:17.341106
82;7053;2017-12-21 16:53:41.100005
82;9988;2017-12-21 16:54:03.705014
82;10016;2017-12-21 16:54:14.695418
82;10014;2017-12-21 16:54:24.530788
82;9995;2017-12-21 16:57:42.420772
82;10015;2017-12-21 16:57:50.067199
82;10012;2017-12-21 17:03:56.287227
82;10135;2017-12-21 17:10:34.799197
82;10147;2017-12-21 17:18:51.316429
82;10153;2017-12-21 17:26:54.576185
411;10233;2017-12-21 18:00:04.247811
411;10232;2017-12-21 18:00:42.551296
411;10231;2017-12-21 18:00:47.396621
411;10230;2017-12-21 18:00:51.531123
411;10229;2017-12-21 18:00:53.620614
411;10228;2017-12-21 18:01:02.489397
411;10226;2017-12-21 18:01:10.068774
411;10225;2017-12-21 18:01:16.360098
411;10224;2017-12-21 18:01:23.205991
411;10223;2017-12-21 18:01:26.662762
411;10222;2017-12-21 18:01:32.641890
411;10221;2017-12-21 18:01:44.199106
411;10220;2017-12-21 18:01:58.178887
411;10219;2017-12-21 18:02:02.837413
411;10218;2017-12-21 18:02:08.937043
411;10217;2017-12-21 18:02:13.893762
411;10216;2017-12-21 18:02:17.583318
411;10215;2017-12-21 18:02:25.051762
411;10214;2017-12-21 18:02:30.277269
411;10213;2017-12-21 18:02:34.155240
411;10212;2017-12-21 18:02:41.523368
411;10211;2017-12-21 18:02:46.113491
411;10210;2017-12-21 18:02:51.925663
411;10209;2017-12-21 18:02:56.882477
411;10208;2017-12-21 18:03:01.827732
411;10207;2017-12-21 18:03:06.284281
411;10206;2017-12-21 18:03:09.340845
411;10205;2017-12-21 18:03:15.730951
411;10204;2017-12-21 18:03:18.743418
411;10203;2017-12-21 18:03:21.744425
411;10202;2017-12-21 18:03:27.380404
411;10201;2017-12-21 18:03:30.248101
411;10200;2017-12-21 18:03:34.882129
411;10199;2017-12-21 18:03:38.749869
411;10198;2017-12-21 18:03:40.962068
411;10197;2017-12-21 18:03:49.541371
411;10196;2017-12-21 18:03:52.742088
411;10194;2017-12-21 18:03:55.965243
411;10192;2017-12-21 18:04:00.344446
411;10233;2017-12-21 18:04:21.313255
411;10234;2017-12-21 18:04:26.191615
411;10235;2017-12-21 18:04:28.693400
